watershed_id,mean_elevation,mean_slope,mean_aspect,mean_plan_curvature,mean_profile_curvature,mean_twi,mean_spi,mean_tri,mean_distance_to_river,mean_rainfall_mean,mean_lulc,mean_soil_clay
404,4725.8154296875,26.63437843322754,190.9111328125,0.00011069871834479272,-0.00011010354501195252,6.002328872680664,94039.6953125,1.767166018486023,940.9494018554688,321.1843566894531,58.48216247558594,218.6299285888672
405,5128.53125,23.569765090942383,189.11026000976562,7.151941099436954e-05,-6.782286800444126e-05,6.1463704109191895,40416.73828125,1.3442045450210571,950.157958984375,306.1817321777344,61.91290283203125,217.84747314453125
406,5364.84423828125,17.69356346130371,171.30201721191406,7.457021274603903e-05,-6.302854308160022e-05,6.87245512008667,1018.9700927734375,0.7527221441268921,997.3204345703125,287.04852294921875,63.3178596496582,211.64768981933594
407,4964.1611328125,15.123957633972168,162.50717163085938,8.403149695368484e-05,-7.378659211099148e-05,6.956360340118408,590.0195922851562,0.806257963180542,1259.55908203125,264.8760986328125,60.195030212402344,221.26043701171875
408,4354.02197265625,13.038440704345703,169.5702667236328,0.00015679505304433405,-0.00018413046200294048,7.463659286499023,1237.0120849609375,0.9088146090507507,915.2305297851562,219.29226684570312,59.39146041870117,221.56138610839844
409,5219.87548828125,23.15077018737793,173.03851318359375,8.026258001336828e-05,-7.265245221788064e-05,6.401386260986328,838.4698486328125,1.011265516281128,1171.8446044921875,192.73385620117188,62.77791976928711,213.6800079345703
410,4910.76904296875,17.104286193847656,164.71453857421875,7.681903662160039e-05,-7.481166539946571e-05,7.028002738952637,874.5595703125,0.8162848353385925,975.5645141601562,,60.93511962890625,
411,4535.48486328125,13.95120620727539,141.22247314453125,5.997668995405547e-05,-7.330753578571603e-05,8.469189643859863,664.0496215820312,0.6480993032455444,981.2400512695312,,64.26800537109375,
412,5208.77783203125,25.824581146240234,172.5049591064453,7.03595724189654e-05,-7.801063475199044e-05,6.489588260650635,794.3876953125,1.3823670148849487,1138.35888671875,,63.29425048828125,
413,4958.62109375,27.090709686279297,160.1653289794922,0.0017877487698569894,0.001554208225570619,6.3234663009643555,859.4297485351562,11.901986122131348,1221.3179931640625,,62.35626220703125,
414,1029.2076416015625,19.7287540435791,122.91035461425781,0.000396917195757851,0.00010455307347001508,7.663736820220947,4823.11083984375,3.3139092922210693,1027.091552734375,,16.81947135925293,
415,1253.324951171875,28.65118980407715,181.88621520996094,0.00013087387196719646,-0.00012761133257299662,5.662194728851318,2241.761962890625,2.499715566635132,941.4314575195312,1491.736572265625,15.690717697143555,209.6348114013672
416,1913.4990234375,27.233707427978516,177.36727905273438,6.45402615191415e-05,-3.2360287150368094e-05,5.718871593475342,2034.2677001953125,2.2861220836639404,1131.802001953125,1670.1275634765625,13.905689239501953,209.67739868164062
417,2709.992919921875,29.423250198364258,181.25439453125,5.33588245161809e-05,-4.8693600547267124e-05,5.678335666656494,4884.5146484375,2.272588014602661,1110.7322998046875,2072.633056640625,13.86647891998291,210.16090393066406
418,4140.6318359375,31.54311752319336,178.30490112304688,6.43111125100404e-05,-5.695872459909879e-05,5.819677829742432,2564.1806640625,2.1480190753936768,1149.1636962890625,2210.061767578125,54.97484588623047,188.38800048828125
419,4729.23388671875,30.98931884765625,176.6219940185547,6.742154073435813e-05,-6.142057827673852e-05,5.9362640380859375,2701.1337890625,2.0249719619750977,1180.3096923828125,1297.3228759765625,59.35528564453125,141.74533081054688
420,4382.00341796875,33.874752044677734,182.28721618652344,0.00010432668932480738,-0.00013977440539747477,5.796799182891846,7212.1240234375,2.2383201122283936,1051.090087890625,813.2410278320312,53.86113739013672,196.08331298828125
421,5190.9208984375,27.47229766845703,171.66580200195312,0.00010158552322536707,-0.00011916506628040224,6.008846282958984,1099.213623046875,1.8829351663589478,1262.139404296875,681.9405517578125,65.8865737915039,182.5865478515625
422,4844.78662109375,29.354917526245117,174.41197204589844,0.0005394018371589482,0.00010855536675080657,5.794406414031982,11088.421875,3.5361530780792236,999.7848510742188,623.5723266601562,59.166839599609375,221.4324493408203
423,4397.99951171875,29.33422088623047,164.53294372558594,0.0007966201519593596,0.0005850161542184651,5.973531723022461,3162.57177734375,6.155020713806152,1102.7257080078125,560.9375610351562,58.97148132324219,221.7430877685547
424,4084.8330078125,26.183319091796875,173.14154052734375,0.0007543864194303751,0.0008558870758861303,6.421854019165039,3556.782470703125,6.4059319496154785,1192.48291015625,503.1647644042969,55.86180877685547,217.84140014648438
425,4862.169921875,17.19644546508789,137.56968688964844,0.0010047107934951782,0.0009263601386919618,7.268143177032471,2724.3671875,5.911658763885498,874.048828125,416.3572692871094,68.32418060302734,203.6895294189453
426,4473.9560546875,22.315658569335938,157.2513427734375,0.0012154151918366551,0.0008457980584353209,6.9883880615234375,1616.7257080078125,6.978964328765869,1067.5775146484375,324.2574462890625,62.10126876831055,213.69793701171875
427,4454.30078125,20.481203079223633,148.24996948242188,0.0012275087647140026,0.0007566155982203782,7.2662153244018555,987.2899780273438,6.585887432098389,1207.386962890625,293.5746765136719,65.7223129272461,192.333984375
428,3960.426513671875,11.216161727905273,135.1472930908203,0.0010338050778955221,0.0009165159426629543,8.170656204223633,1646.1893310546875,5.495008945465088,1212.8819580078125,271.54107666015625,60.41939926147461,218.73988342285156
429,3386.2490234375,7.073157787322998,118.42845916748047,0.0009119378519244492,0.0009051276720128953,8.900532722473145,12457.6083984375,4.991333961486816,1177.2559814453125,246.33819580078125,59.25007247924805,225.27474975585938
430,3134.983154296875,8.620514869689941,134.94215393066406,0.0009372432250529528,0.0008189300424419343,8.665202140808105,346.8980712890625,5.432553768157959,1685.5634765625,237.54351806640625,59.26865768432617,224.78550720214844
431,3256.28369140625,13.546731948852539,135.26483154296875,0.0009667493868619204,0.0007973670144565403,8.432952880859375,687.0640869140625,5.692254543304443,1419.8577880859375,208.0752716064453,58.971168518066406,217.2615966796875
432,2917.687744140625,9.507827758789062,122.50611114501953,0.0009990278631448746,0.0007301571313291788,9.145829200744629,455.50762939453125,5.540245056152344,1300.3443603515625,187.95071411132812,61.581153869628906,222.38998413085938
433,3011.037353515625,12.652865409851074,97.955078125,0.0008174877148121595,0.0005971905775368214,9.390304565429688,2256.69677734375,5.505725860595703,894.9454345703125,,62.8048210144043,
434,2678.441162109375,12.304412841796875,92.44257354736328,0.0009231781004928052,0.000741752446629107,9.364334106445312,299.3482360839844,5.552281379699707,1447.8927001953125,,60.75847244262695,
435,2492.544921875,12.131525039672852,80.46210479736328,0.0009934266563504934,0.0005840183584950864,9.534735679626465,4969.05517578125,5.4349365234375,1250.74609375,,62.08414077758789,
436,2444.598876953125,12.698949813842773,94.90825653076172,0.0021779141388833523,0.0010294914245605469,10.349315643310547,682.1615600585938,10.737072944641113,2294.491943359375,,62.182456970214844,
437,1252.919189453125,19.13603401184082,120.82008361816406,0.0012963456101715565,0.0009478926076553762,8.123038291931152,828.6560668945312,8.414876937866211,1824.008056640625,,14.634892463684082,
438,1255.7099609375,26.92392349243164,159.558349609375,0.0010413983836770058,0.0005547546898014843,6.347789287567139,3598.275146484375,7.470850467681885,1172.179931640625,1771.6868896484375,17.328086853027344,208.5399169921875
439,1084.614013671875,21.158071517944336,115.21110534667969,0.0011952888453379273,0.00045522552682086825,7.375202655792236,6274.21630859375,6.442295074462891,1172.4359130859375,1869.194580078125,15.420464515686035,208.69924926757812
440,1491.9036865234375,19.333215713500977,99.53166198730469,0.0016993004828691483,0.0008198598516173661,8.099278450012207,4176.01123046875,9.396211624145508,1017.70556640625,1931.9210205078125,13.267640113830566,210.4649658203125
441,2102.02001953125,16.09962272644043,100.67616271972656,0.0025901866611093283,0.001883802586235106,8.954421997070312,851.8480224609375,16.057029724121094,2379.3984375,1842.247802734375,57.52067184448242,165.04209899902344
442,1977.0634765625,15.217508316040039,78.57101440429688,0.003028537379577756,0.0017061218386515975,9.635169982910156,522.61181640625,19.287342071533203,2808.15771484375,1279.9368896484375,61.12052917480469,122.30020141601562
443,1279.3001708984375,9.715509414672852,47.64689636230469,0.003361869603395462,0.00188130559399724,10.46451187133789,682.5360107421875,17.129125595092773,2488.244384765625,813.1121215820312,59.80485534667969,202.76104736328125
444,718.2389526367188,4.981150150299072,22.43555450439453,0.0035609907936304808,0.0020712660625576973,11.303956985473633,4417.3583984375,17.84191131591797,1656.791748046875,697.2620849609375,63.614803314208984,212.64073181152344
445,127.11689758300781,1.1942336559295654,3.801208734512329,0.0016758482670411468,0.0015791592886671424,12.099161148071289,281.279541015625,10.683235168457031,1749.0704345703125,661.5773315429688,61.657432556152344,221.2054443359375
446,0.0,0.0,0.0,0.0,0.0,12.359607696533203,10.804030418395996,0.0,872.9483642578125,601.58544921875,52.78266143798828,
447,0.0,0.0,0.0,0.0,0.0,12.35544490814209,9.230330467224121,0.0,1372.42578125,531.9553833007812,64.48650360107422,
448,0.0,0.0,0.0,0.0,0.0,12.37069034576416,26.64674949645996,0.0,868.5567626953125,432.25665283203125,63.55823516845703,
449,0.0,0.0,0.0,0.0,0.0,12.372289657592773,17.161678314208984,0.0,383.5340270996094,332.9803466796875,64.80259704589844,
450,0.0,0.0,0.0,0.0,0.0,12.366483688354492,15.586905479431152,0.0,368.1927490234375,291.38092041015625,61.77915573120117,
451,0.0,0.0,0.0,0.0,0.0,12.366470336914062,19.9182186126709,0.0,412.1225280761719,268.9381408691406,59.742271423339844,
452,0.0,0.0,0.0,0.0,0.0,12.36127758026123,14.054824829101562,0.0,295.5908203125,250.46888732910156,59.397422790527344,
453,0.0,0.0,0.0,0.0,0.0,12.3744478225708,125.38526153564453,0.0,186.2598419189453,,59.58414840698242,
454,0.0,0.0,0.0,0.0,0.0,12.361235618591309,16.625293731689453,0.0,149.29983520507812,,58.83594512939453,
455,0.0,0.0,0.0,0.0,0.0,12.36377239227295,19.609453201293945,0.0,145.56019592285156,,63.203495025634766,
456,0.0,0.0,0.0,0.0,0.0,12.365385055541992,22.844728469848633,0.0,144.90003967285156,,58.83976745605469,
457,0.0,0.0,0.0,0.0,0.0,12.367952346801758,48.545387268066406,0.0,144.23182678222656,,59.703487396240234,
458,0.0,0.0,0.0,0.0,0.0,12.366399765014648,110.34876251220703,0.0,143.74363708496094,,62.27271270751953,
459,0.0,0.0,0.0,0.0,0.0,13.228395462036133,21.907798767089844,0.0,675.2803344726562,,61.83869934082031,
